museum,collection,GUID,sciname,locuncertain,country,state,locality,date,lat,lon,alt,ssp,age,sex,toel1,toea1,toeb1,toel2,toea2,toeb2,toel3,toea3,toeb3,toel4,toea4,toeb4,toel5,toea5,toeb5,toel6,toea6,toeb6,toem1,toem2,toem3,toem4,toem5,toem6,rlightl1,rlighta1,rlightb1,rlightl2,rlighta2,rlightb2,rlightl3,rlighta3,rlightb3,rlightl4,rlighta4,rlightb4,rlightl5,rlighta5,rlightb5,rlightl6,rlighta6,rlightb6,rlightm1,rlightm2,rlightm3,rlightm4,rlightm5,rlightm6,rdarkl1,rdarka1,rdarkb1,rdarkl2,rdarka2,rdarkb2,rdarkl3,rdarka3,rdarkb3,rdarkl4,rdarka4,rdarkb4,rdarkl5,rdarka5,rdarkb5,rdarkl6,rdarka6,rdarkb6,rdarkm1,rdarkm2,rdarkm3,rdarkm4,rdarkm5,rdarkm6,backl1,backa1,backb1,backl2,backa2,backb2,backl3,backa3,backb3,backl4,backa4,backb4,backl5,backa5,backb5,backl6,backa6,backb6,backm1,backm2,backm3,backm4,backm5,backm6
MSB,Bird,18805,Bubo virginianus pallescens,5932,United States,New Mexico,Edgewood,2/24/1994,35.0739349,-106.1876067,2009.1,pal,adult,M,43.5,7.27,20.73,42.21,2.86,19.22,32.63,7.45,17.53,47.96,5.09,28.62,50.35,2.9,27.68,44.14,2.14,20.33,34.75,38.25,36.7,33.59,32.54,34.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.56,0.93,11.56,21.48,2.44,14.82,11.11,1.26,8.79,9.56,0.74,7.14,8.26,2.18,6.5,13.59,2.55,9.54,73.47,83.66,87.16,72.81,90.64,79.14
MSB,Bird,25639,Bubo virginianus,5932,United States,New Mexico,Edgewood,11/25/2006,35.0739349,-106.1876067,2009.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB,Bird,8540,Bubo virginianus subarcticus x Bubo virginianus lagophonus,5932,United States,New Mexico,Edgewood,10/20/1991,35.0739349,-106.1876067,2009.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB,Bird,8539,Bubo virginianus pallescens x Bubo virginianus pinorum,5063,United States,New Mexico,Tijeras,9/4/1991,35.0808811,-106.3880806,1927.7,hyb,adult,F,55.74,3.31,23.68,38.36,7.63,19.2,51.91,2.31,23.13,61.58,4.34,28.04,54.35,5.85,21.06,53.88,5.85,25.51,29.33,34.55,19.14,20.69,16.39,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.55,5.59,16.1,10.33,3.51,7.7,6.81,3.04,4.13,23.94,8.64,16.7,8.39,2.75,7.4,9.72,2.98,6.47,54.78,86.09,78.05,69.9,87.85,77.65
MSB,Bird,21574,Bubo virginianus pinorum,5063,United States,New Mexico,Tijeras,9/3/1999,35.0808811,-106.3880806,1927.7,pin,adult,M,47.36,2.4,22.61,56.45,4.47,27.49,57.27,3.17,24.75,49.67,5.94,30.77,52.41,6.29,31.97,44.33,5.4,32.44,34.21,23.75,35.89,29.19,24.4,30.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.83,3.74,6.11,12.01,2.21,7.08,13.91,2.58,14.75,11.15,3.78,6,7.3,2.13,5.87,11.13,2.09,7.89,90.96,72.53,119.17,116.6,93.23,87.25
MSB,Bird,20989,Bubo virginianus pinorum,5063,United States,New Mexico,Albuquerque; Kirtland Air Force Base,7/24/1997,35.0844898,-106.6511345,1510.6,pin,immature,M,36.4,8.16,26.04,60.27,4.91,23.51,65.83,1.45,25.64,53.03,7.98,26.53,65.71,6.04,22.63,64.2,4.69,29.25,35.58,23.06,23.66,17.52,15.05,17.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8,3.3,9.2,12.18,4.99,12.27,8.33,2.89,6.59,10.31,2.67,8.53,8.49,4.33,6.79,4.64,0.82,2.81,76.25,74.67,92.08,104.77,111.46,92.08
MSB,Bird,19809,Bubo virginianus pallescens,5063,United States,New Mexico,Albuquerque; NE (Bear Canyon),2/14/1997,35.0844898,-106.6511345,1510.6,pal,adult,M,52.74,6.37,31.04,49.35,6.51,30.8,42.11,6.66,32.46,61.11,4.36,32.51,54.98,6.28,31.22,56.52,6.77,31.39,24.02,26.65,25.68,26.28,19.38,22.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.81,2.82,12.8,6.73,1.51,4.73,12.6,2.73,8.32,14.56,2.38,10.76,15.93,2.34,10.92,14.61,2.25,11.88,84.8,79.91,71.94,75.98,84.51,86.26
MSB,Bird,24379,Bubo virginianus pallescens,5063,United States,New Mexico,"Albuquerque, Paseo del Volcan",6/24/2004,35.0844898,-106.6511345,1510.6,pal,adult,M,34.33,3.93,11.61,36.28,3,18.53,43.57,2.62,16.57,42.62,2.33,14.56,46.96,3.86,19.9,57,6.97,20.64,20.85,34.86,37.44,19.18,29.24,25.36,37.07,2.57,12.84,44.09,2.56,12.98,37.93,3.83,12.16,31.91,1.7,14.92,32.64,3.39,11.34,34.32,3.21,12.49,36.68,52.38,29.1,50.14,64.16,54.75,6.81,,4.13,8.68,2.32,5.93,7.79,3.06,5.46,3.65,1.3,1.76,7.26,3.15,4.37,5.94,2.04,4.29,96.05,101.33,102.47,99.49,99.14,89.3,24.28,5,14.3,22.03,9.01,20.98,12,1.38,8.07,14.06,3.35,8.58,17.42,3.61,11.22,10.52,1.56,6.66,68.86,70.85,69.39,64.64,65.78,75.55
MSB,Bird,6260,Bubo virginianus pallescens,5063,United States,New Mexico,Albuquerque; NW,2/28/2006,35.0844898,-106.6511345,1510.6,pal,adult,M,66.36,5.69,34.02,61.96,6.03,31.82,66.57,4.74,33.06,67.19,3.27,27.71,65.95,4.12,29.39,71,3.19,32.49,12.99,18.87,30.02,17.81,14.33,11.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.64,6.4,24.37,11.08,3.09,5.92,12.87,1.51,7.14,13.59,2.55,9.54,11.24,1.8,9.81,8.2,2.33,5.66,86.56,60.86,99.76,88.39,95.14,103.57
MSB,Bird,4917,Bubo virginianus,1330,United States,New Mexico,Albuquerque; West Mesa,1/20/1981,35.092243,-106.7012786,1554.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB,Bird,4246,Bubo virginianus pinorum,5063,United States,New Mexico,Cedar Crest,11/2/1977,35.1075478,-106.3727951,2012.6,pin,adult,F,28.42,3.18,24.18,34.39,5.47,23.6,30.93,3.8,23.24,28.77,7,23.38,27.04,8.07,20.11,28.27,7.24,21.2,54.56,34.89,32.88,47.31,52.46,45.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.34,3.48,13,7.06,1.86,3.35,8.33,2.89,6.59,16.52,5.05,16.79,8.33,2.89,6.59,10.44,3.23,9.51,76.11,87,106.02,105.63,70.41,102.63
MSB,Bird,23738,Bubo virginianus pinorum,5063,United States,New Mexico,Cedar Crest,12/15/2002,35.1075478,-106.3727951,2012.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB,Bird,23278,Bubo virginianus,776,United States,New Mexico,Colonias,4/19/2002,35.109658,-104.8479366,1488.9,oth,chick,M,44.25,2.29,29.12,37.83,2.09,26.68,48.49,4.93,24.84,46.92,2.99,27.39,44.7,4.95,25.42,45.1,3.49,28.27,29.76,33.25,40.9,35.89,34.42,31.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.04,6.7,17.43,16.22,6.44,16.82,28.35,5.7,17.92,35.56,6.01,30.12,38.29,9.07,22.25,36.9,8.14,26.07,45.69,52.97,41.4,33.08,35.89,58.22
MSB,Bird,25703,Bubo virginianus,12926.25101,United States,New Mexico,Albuquerque,1/16/2007,35.1175461,-106.6101761,1559.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB,Bird,5070,Bubo virginianus,12926.25101,United States,New Mexico,Albuquerque,3/31/1981,35.1175461,-106.6101761,1559.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB,Bird,2399,Bubo virginianus,12926.25101,United States,New Mexico,Albuquerque,12/17/1962,35.1175461,-106.6101761,1559.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB,Bird,28647,Bubo virginianus,12926.25101,United States,New Mexico,Albuquerque,11/21/2007,35.1175461,-106.6101761,1559.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB,Bird,7012,Bubo virginianus lagophonus,12926.25101,United States,New Mexico,Albuquerque,10/17/1990,35.1175461,-106.6101761,1559.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB,Bird,5525,Bubo virginianus,12926.25101,United States,New Mexico,Albuquerque,1/1/1982,35.1175461,-106.6101761,1559.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB,Bird,28651,Bubo virginianus,12926.25101,United States,New Mexico,Albuquerque,1/13/2009,35.1175461,-106.6101761,1559.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB,Bird,5338,Bubo virginianus,12926.25101,United States,New Mexico,Albuquerque,2/28/2006,35.1175461,-106.6101761,1559.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB,Bird,5370,Bubo virginianus pinorum,21499,United States,New Mexico,Zuni Mts.,12/18/1982,35.1311406,-108.2661438,2535.7,pin,adult,M,58.16,5.19,30.47,65.63,3.63,24.96,53.46,2.82,23.36,63.43,7.25,30.28,50.01,4.88,24.99,60.22,7.91,30.01,12.89,20.7,16.85,16.49,18.58,18.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.53,4.78,8.8,5.44,1.48,3.29,6.67,1.65,3.95,9.1,2.46,5.24,9.63,1.43,7.22,14.79,2.95,6.5,88.21,95.08,111.92,103.25,98.97,97.31
MSB,Bird,5069,Bubo virginianus,1171,United States,New Mexico,"Albuquerque; Tramway, N of Montgomery",11/15/1982,35.1328253,-106.4976882,1811.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB,Bird,4360,Bubo virginianus pinorum,12419,United States,New Mexico,"Stanley; ""7 mi E""",3/24/1955,35.1497289,-105.8533358,1991.3,pin,adult,M,42.56,-0.93,17.97,33.37,4.04,15.33,46.36,2.33,18.76,41.51,1.97,21.93,42.25,5.37,22.32,37.93,6.24,20.97,24.81,31.09,26.8,36.23,24.81,26.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.89,3.59,6.98,11.58,4.45,11.06,6.01,2.7,4.38,4.05,1.15,3.07,8.89,3.59,6.98,5.53,1.24,4.62,111.85,73.25,98.16,87.16,86.86,71.94
MSB,Bird,18899,Bubo virginianus pallescens x Bubo virginianus virginianus,12261,United States,New Mexico,"Tucumcari, vicinity",12/20/1993,35.1613103,-103.7249641,1253.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB,Bird,6267,Bubo virginianus,7843,United States,New Mexico,Tucumcari; toward Conchos = Spade Ranch,12/28/1988,35.1625821,-103.7274169,1255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB,Bird,23857,Bubo virginianus lagophonus,5000,United States,New Mexico,Albuquerque NE,2/10/2003,35.1648275,-106.6442871,1520,lag,adult,F,26.99,6.58,22.15,28.18,8.83,24.6,24.97,8.11,21.06,34.87,8.06,28.07,33.93,6.9,27.95,35.47,7.01,25.89,52.02,50.77,61.65,41.57,43.93,46.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.87,0.67,4.82,7.05,1.02,4.11,5.93,1.28,4.9,6.66,0.85,4.65,17.16,4.82,12.4,12.52,1.23,9.23,102.45,104.14,109.15,99.26,77.85,94.19
MSB,Bird,3606,Bubo virginianus,14884,United States,New Mexico,10 mi. N. of Clines Corners,3/8/1970,35.1660749,-105.7767501,2085.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB,Bird,18275,Bubo virginianus pallescens,843,United States,New Mexico,Isleta,3/11/1996,35.1667099,-106.5505791,1668.1,pal,adult,M,64.59,2.91,26.49,61.95,4.96,27.25,60.16,5.36,33.44,56.86,3.93,22.98,60.61,2.99,26.02,63.21,4.09,25.56,14.05,22.28,23.25,17.26,19.06,16.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.22,2.15,7.06,18.97,3.82,14.7,21.99,5.17,19.53,15.89,3.28,8.83,10.52,0.73,7.56,5.37,0.2,3.83,89.98,65.4,101.41,70.68,79.65,106.79
MSB,Bird,7010,Bubo virginianus,14863,United States,New Mexico,Tucumcari; Vicinity,6/21/1990,35.1676341,-103.7260437,1250.8,oth,immature,M,54.39,4.12,30.98,57.76,5.95,28.67,57.16,6.3,30.48,50.29,5.56,28.86,50.27,6.32,27.02,51.1,6.08,28.97,20.4,28.92,26.86,30.37,28.77,34.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.45,4.27,7.34,8.8,2.02,7.63,17.36,7.5,19.26,12.66,2.58,9.38,23.44,5.52,21.91,8.61,1.61,5.84,86.85,94.32,54.8,85.17,58.2,88.31
MSB,Bird,29670,Bubo virginianus,5063,United States,New Mexico,Sandia Park,12/30/2009,35.16782,-106.3655815,2157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB,Bird,9756,Bubo virginianus,4086,United States,New Mexico,Tucumcari,4/10/1993,35.169318,-103.7250137,1248.8,pal,adult,M,39.89,8.17,24.29,48.99,7.65,36.88,41.38,5.34,28.18,43.46,6.4,28.4,50.5,5.97,25.15,41.6,3.6,28.05,35.35,32.51,41.57,35.18,29.01,42.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.11,1.75,10.47,17.28,2.3,11.08,13.54,0.14,12.52,26.55,2.95,20.73,8.61,1.61,5.84,13.08,3.54,7.37,90.19,71.38,55.73,72.79,80.14,43.83
MSB,Bird,19810,Bubo virginianus pallescens x Bubo virginianus virginianus,4086,United States,New Mexico,Tucumcari,7/20/1993,35.169318,-103.7250137,1248.8,pal,adult,M,54.63,5.55,33.03,58.49,8.19,38.29,54.7,9.31,34.3,48.93,9.26,31.98,40.36,13.6,29.82,48.55,9.28,31.95,27.75,20.36,21.1,26.11,24.33,23.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.18,2.12,7.53,8.81,2.87,6.88,7.18,1.56,5,21.77,4.11,17.18,15.1,1.31,14.07,12.8,3.95,9.54,69.44,86.11,94.7,92.71,93.7,77.32
MSB,Bird,9409,Bubo virginianus pallescens x Bubo virginianus virginianus,4086,United States,New Mexico,Tucumcari,8/22/1992,35.169318,-103.7250137,1248.8,pal,adult,F,59.56,7.098,32.61,60.27,5.33,28.88,58.14,4.55,31.34,56.94,6.19,26.79,55.82,6.7,32.26,58.79,5.85,34.3,21.85,17.4,24.06,21.73,21.35,25.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.36,2.12,4.55,6.3,1.46,4.47,11.51,3.75,10.97,5.96,2.83,3.66,6.24,1.59,3.72,7.71,2.33,5.37,93.37,100.5,81.87,110.97,94.7,93.37
MSB,Bird,14138,Bubo virginianus pallescens x Bubo virginianus virginianus,4086,United States,New Mexico,Tucumcari,6/18/1993,35.169318,-103.7250137,1248.8,oth,chick,M,52.41,5.14,27.13,38.96,5.14,20,49.19,6.93,26.97,51.09,5.43,29.87,51.28,7.27,23.51,54.46,5.31,30.15,25.64,24.69,27.83,31.23,25.09,28.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.21,4.6,9.57,7.25,2.27,5.09,14.65,3.87,9.81,18.25,4.28,16.94,15.88,5.58,12.33,19.44,4.58,13.71,88.57,86.26,94.18,69.59,55.74,74.19
MSB,Bird,5566,Bubo virginianus,5620,United States,New Mexico,Alameda; Shady Lakes,4/18/1984,35.1797766,-106.618084,1522.8,oth,chick,F,37.85,4.95,21.83,36.97,5.21,19.79,41.47,5.4,22.24,39.96,4.55,24.98,40.04,5.81,24.09,36.72,4.08,24.69,35.97,36.57,35.14,39.94,35.8,33.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.96,7.76,18.77,28.93,6.06,20.09,34.34,4.36,17.44,16.59,4.31,11.19,31.43,6.66,19.34,21.06,6.22,16.2,55.17,48.04,39.03,49.29,48.61,61.36
MSB,Bird,7155,Bubo virginianus pallescens x Bubo virginianus virginianus,5620,United States,New Mexico,Alameda,2/10/1955,35.1797766,-106.618084,1522.8,pal,adult,F,27.83,6.53,22.2,26.55,7.47,20.02,33.98,6,31.25,36.12,7.88,29.18,31.06,7.89,25.74,34.74,6.85,27.97,52.28,52.02,46.54,47.67,44.68,44.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.48,7.28,16.21,13.35,2.84,12.64,10.25,2.81,7.61,6.73,1.51,4.73,8.93,2.58,8.52,5.48,1.35,3.97,80.63,83.41,79.18,89.59,84.47,93.7
MSB,Bird,21379,Bubo virginianus,262,United States,New Mexico,Grants; Western NM State Prison,8/17/1999,35.1803504,-107.7979803,2029.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB,Bird,21342,Bubo virginianus pallescens,262,United States,New Mexico,Grants; Western NM State Prison,8/17/1999,35.1803504,-107.7979803,2029.1,oth,immature,F,71.1,0.54,21.19,68.88,0.17,19.99,67.34,1.48,21.57,67.91,0.57,20.72,50.03,-2.07,23.45,60.2,6.44,20.17,15.14,17.78,15.82,16.84,19.13,31.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.19,3.9,14.54,21.44,0.93,16.89,9.56,0.74,7.14,10.58,1.41,7.64,9.24,3,6.26,5.1,1.3,3.73,76.4,62.9,108.47,93.8,93.48,81.87
MSB,Bird,18363,Bubo virginianus lagophonus,5842,United States,New Mexico,Paradise Hills,1/5/1996,35.1865579,-106.7011375,1613.8,lag,adult,F,37.19,9.43,31.49,30.1,4.15,14.92,48.74,2.49,26.54,37.18,6.16,21.87,37.75,5.7,25.93,39.59,5.25,24,46.46,36.14,47.79,42.06,35.58,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.7,2.13,7.31,4.34,1.31,2.69,15.43,3.3,8.77,6.8,2.19,4.82,13.57,1.74,10.57,7.77,2.19,6.18,108.25,105.38,88.39,98.16,92.31,97
MSB,Bird,26177,Bubo virginianus,5000,United States,New Mexico,"Albuquerque, NE",4/22/2006,35.1917669,-106.6635131,1548.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB,Bird,26580,Bubo virginianus,5000,United States,New Mexico,"Albuquerque, NE",12/27/2007,35.1917669,-106.6635131,1548.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB,Bird,29732,Bubo virginianus,5000,United States,New Mexico,"Albuquerque, NE",6/26/2010,35.1917669,-106.6635131,1548.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB,Bird,6266,Bubo virginianus pallescens x Bubo virginianus pinorum,5047,United States,New Mexico,Rio Rancho; Daybreak & Abrazos,1/15/1988,35.2030286,-106.664384,1558.9,hyb,adult,M,57.86,0.44,28.12,71.18,3.85,23.18,59.35,0.81,26.57,59.56,3.15,20.63,66.04,0.53,24.72,53.01,4.14,26.17,22.1,24.78,22.22,18.4,19.85,17.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.38,7.07,20.8,23.36,9.66,19.99,11.01,2.39,5.83,20.2,5.38,18.3,5.54,1.97,4.05,24.41,6,23.13,59.48,52.09,86.17,102.54,87.98,57.87
MSB,Bird,28702,Bubo virginianus,4788,United States,New Mexico,Corrales,3/26/2008,35.2053671,-106.6065639,1526.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB,Bird,3094,Bubo virginianus,5905,United States,New Mexico,Summit House; .75 miles S .65 miles E Sandia Crest,11/17/1966,35.2116851,-106.4451599,3151.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB,Bird,18276,Bubo virginianus pallescens x Bubo virginianus virginianus,11310,United States,New Mexico,San Juan; 7 Mi N,6/1/1996,35.2170146,-103.3319092,1263.1,pal,immature,M,47.04,4.1,27.49,51.82,4.75,30.83,48.13,3.51,27.54,52.01,3.85,28.86,41.01,2.68,25.91,50.39,2.79,28.63,31.47,26.61,24.6,30.6,29.76,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.32,4.43,10.93,9.1,4.88,8,10.24,1.97,8.45,8.67,1.46,6.7,26.13,2.97,20.71,4.64,0.82,2.81,80.38,97.5,95.04,93.04,72.59,57.14
MSB,Bird,18804,Bubo virginianus pinorum,5000,United States,New Mexico,Corrales; South,3/11/1994,35.2355245,-106.6264343,1534.1,pin,immature,F,38.22,8.25,30.35,33.58,5.51,23.55,35,6.43,25.82,40.3,5.87,29.19,30.91,7.49,23.54,44.85,5.3,27.42,47.79,37.76,52.45,36.42,45.99,34.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.77,2.19,6.18,6.78,1.37,5.48,11.6,2.07,8.03,14.46,3.48,7.57,9.22,2.15,7.06,6.3,1.46,4.47,101.83,102.69,98.55,84.23,77.9,95.51
MSB,Bird,17,Bubo virginianus,11109,United States,New Mexico,"Sandia Mtns, S end of Loop Road",10/9/1938,35.2411327,-106.4588928,2791.5,pin,adult,M,42,12.47,33.96,44.05,4.66,28.3,61.15,6.27,29.96,59.67,4.6,26.06,55.92,8.08,25.04,65.1,4.46,26.7,30.27,27.75,23.92,19.76,21.9,24.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.53,9.18,17.1,12.59,5.09,11.56,4.69,1.36,2.88,10.38,3.37,8.62,3.06,0.66,1.94,6.8,2.19,4.82,63.13,101.56,103,91.52,114.65,104.48
MSB,Bird,18490,Bubo virginianus pallescens,1383,United States,New Mexico,Rio Rancho Country Club,4/18/1995,35.2496846,-106.6684914,1640.7,pal,adult,M,69.68,3.22,28.01,64.86,6.15,25.96,63.99,2.6,29.04,57.58,5.73,25.92,55.95,4.81,24.74,59.62,5.14,30.61,14.84,18.43,14.38,15.89,15.07,24.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.83,4.69,12.69,17.36,3.75,10.15,13.26,1.36,13.46,15.86,1.68,10.85,11.65,1.93,9.04,12.6,2.73,8.32,92.31,93,90.64,78.64,79.39,98.55
MSB,Bird,21378,Bubo virginianus,3088,United States,New Mexico,Corrales; North end,7/20/1999,35.2498247,-106.6216278,1552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB,Bird,21343,Bubo virginianus,3088,United States,New Mexico,Corrales; North end,7/20/1999,35.2498247,-106.6216278,1552,pal,immature,F,47.27,2.92,14.41,51,1.64,15.74,70.98,1.21,23.74,53.1,2.65,12.66,49.08,-1.3,13.39,59.41,2.86,18.85,32.88,13.82,21.14,22.21,20.74,24.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.78,1.37,5.48,17.86,3.59,11.27,10.67,2.95,6.83,23.15,2.85,6.82,16.03,2.4,5.59,18.12,2.41,10.12,92.31,49.93,104.47,93.7,70.27,82.83
